,example_no,split,entity_a,entity_a_name,entity_b,entity_b_name,summ_type,summ_no,sent_id,complex_sent,simple_sent_id,simple_sent
967,27,dev,203083,Hotel Raphael,208552,Hotel Campo De' Fiori,refs_b,0,E027RB00N007,"The hotel provided a breakfast to guests that was adequate, but with a superb coffee available.",E027RB00N007_001,The breakfast was adequate.
968,27,dev,203083,Hotel Raphael,208552,Hotel Campo De' Fiori,refs_b,0,E027RB00N007,"The hotel provided a breakfast to guests that was adequate, but with a superb coffee available.",E027RB00N007_002,There was superb coffee available.
969,27,dev,203083,Hotel Raphael,208552,Hotel Campo De' Fiori,refs_b,0,E027RB00N008,The top-deck roof garden is really spectacular and live up to the photos provided on the website.,E027RB00N008_000,The top-deck roof garden is really spectacular.
970,27,dev,203083,Hotel Raphael,208552,Hotel Campo De' Fiori,refs_b,0,E027RB00N008,The top-deck roof garden is really spectacular and live up to the photos provided on the website.,E027RB00N008_001,The top-deck roof garden lives up to the photos provided on the website.
971,27,dev,203083,Hotel Raphael,208552,Hotel Campo De' Fiori,refs_comm,0,E027RC00N000,The hotel is recommended and the staff were really helpful.,E027RC00N000_000,The hotel is recommended.
972,27,dev,203083,Hotel Raphael,208552,Hotel Campo De' Fiori,refs_comm,0,E027RC00N000,The hotel is recommended and the staff were really helpful.,E027RC00N000_001,The staff were really helpful.
973,27,dev,203083,Hotel Raphael,208552,Hotel Campo De' Fiori,refs_comm,0,E027RC00N001,The location is just near to the Piazza Navona.,E027RC00N001_000,The location is near to the Piazza Navona.
974,28,dev,202988,Hotel Brunelleschi,233491,Hotel Orto De Medici,refs_a,0,E028RA00N000,This flawless hotel provided a great stay and it's really recommended.,E028RA00N000_000,The hotel provided a great stay.
975,28,dev,202988,Hotel Brunelleschi,233491,Hotel Orto De Medici,refs_a,0,E028RA00N000,This flawless hotel provided a great stay and it's really recommended.,E028RA00N000_001,The hotel is really recommended.
976,28,dev,202988,Hotel Brunelleschi,233491,Hotel Orto De Medici,refs_a,0,E028RA00N001,The hotel is closely located to Giotto's Campanile.,E028RA00N001_000,The hotel is located close to Giotto's Campanile.
977,28,dev,202988,Hotel Brunelleschi,233491,Hotel Orto De Medici,refs_a,0,E028RA00N002,The rooms in this hotel are really great and quite spacious.,E028RA00N002_000,The rooms in this hotel are really great.
978,28,dev,202988,Hotel Brunelleschi,233491,Hotel Orto De Medici,refs_a,0,E028RA00N002,The rooms in this hotel are really great and quite spacious.,E028RA00N002_001,The rooms in this hotel are quite spacious.
979,28,dev,202988,Hotel Brunelleschi,233491,Hotel Orto De Medici,refs_a,0,E028RA00N003,There was some outside noise from the bells in the morning however.,E028RA00N003_000,There was outside noise.
980,28,dev,202988,Hotel Brunelleschi,233491,Hotel Orto De Medici,refs_a,0,E028RA00N003,There was some outside noise from the bells in the morning however.,E028RA00N003_001,The noise came from the bells in the morning.
981,28,dev,202988,Hotel Brunelleschi,233491,Hotel Orto De Medici,refs_a,0,E028RA00N004,It was difficult to navigate the hotel due to the floor layout.,E028RA00N004_000,It was difficult to navigate the hotel.
982,28,dev,202988,Hotel Brunelleschi,233491,Hotel Orto De Medici,refs_a,0,E028RA00N004,It was difficult to navigate the hotel due to the floor layout.,E028RA00N004_001,The difficulty was due to the floor layout.
983,28,dev,202988,Hotel Brunelleschi,233491,Hotel Orto De Medici,refs_b,0,E028RB00N000,The hotel definitely warrants a repeat visit.,E028RB00N000_000,The hotel warrants a repeat visit.
984,28,dev,202988,Hotel Brunelleschi,233491,Hotel Orto De Medici,refs_b,0,E028RB00N001,It is really quiet on a side-street.,E028RB00N001_000,It is really quiet.
985,28,dev,202988,Hotel Brunelleschi,233491,Hotel Orto De Medici,refs_b,0,E028RB00N001,It is really quiet on a side-street.,E028RB00N001_001,The street is a side-street.
986,28,dev,202988,Hotel Brunelleschi,233491,Hotel Orto De Medici,refs_b,0,E028RB00N002,"There is also a convenient hop-on hop-off tourist bus that isn't too far from the hotel, too, so that's really helpful for sight-seeing.",E028RB00N002_000,There is a convenient hop-on hop-off tourist bus.
987,28,dev,202988,Hotel Brunelleschi,233491,Hotel Orto De Medici,refs_b,0,E028RB00N002,"There is also a convenient hop-on hop-off tourist bus that isn't too far from the hotel, too, so that's really helpful for sight-seeing.",E028RB00N002_001,The tourist bus isn't too far from the hotel.
988,28,dev,202988,Hotel Brunelleschi,233491,Hotel Orto De Medici,refs_b,0,E028RB00N002,"There is also a convenient hop-on hop-off tourist bus that isn't too far from the hotel, too, so that's really helpful for sight-seeing.",E028RB00N002_002,The tourist bus is really helpful for sight-seeing.
989,28,dev,202988,Hotel Brunelleschi,233491,Hotel Orto De Medici,refs_b,0,E028RB00N003,The rooms in the hotel are clean but simple with a view over the rooftops.,E028RB00N003_000,The rooms in the hotel are clean.
990,28,dev,202988,Hotel Brunelleschi,233491,Hotel Orto De Medici,refs_b,0,E028RB00N003,The rooms in the hotel are clean but simple with a view over the rooftops.,E028RB00N003_001,The rooms in the hotel are simple.
991,28,dev,202988,Hotel Brunelleschi,233491,Hotel Orto De Medici,refs_b,0,E028RB00N003,The rooms in the hotel are clean but simple with a view over the rooftops.,E028RB00N003_002,The rooms in the hotel have a view over the rooftops.
992,28,dev,202988,Hotel Brunelleschi,233491,Hotel Orto De Medici,refs_b,0,E028RB00N004,There was a grand continental breakfast that was really tasty.,E028RB00N004_000,There was a grand continental breakfast.
993,28,dev,202988,Hotel Brunelleschi,233491,Hotel Orto De Medici,refs_b,0,E028RB00N004,There was a grand continental breakfast that was really tasty.,E028RB00N004_001,The breakfast was really tasty.
994,28,dev,202988,Hotel Brunelleschi,233491,Hotel Orto De Medici,refs_comm,0,E028RC00N000,The staff at the hotel are very helpful.,E028RC00N000_000,The staff are at the hotel.
995,28,dev,202988,Hotel Brunelleschi,233491,Hotel Orto De Medici,refs_comm,0,E028RC00N000,The staff at the hotel are very helpful.,E028RC00N000_001,The staff are very helpful.
996,28,dev,202988,Hotel Brunelleschi,233491,Hotel Orto De Medici,refs_comm,0,E028RC00N001,The location of this hotel is simply superb becaus it's in a central location close to downtown sights and also more representative of locals.,E028RC00N001_000,The location of this hotel is simply superb.
997,28,dev,202988,Hotel Brunelleschi,233491,Hotel Orto De Medici,refs_comm,0,E028RC00N001,The location of this hotel is simply superb becaus it's in a central location close to downtown sights and also more representative of locals.,E028RC00N001_001,It's in a central location close to downtown sights.
998,28,dev,202988,Hotel Brunelleschi,233491,Hotel Orto De Medici,refs_comm,0,E028RC00N001,The location of this hotel is simply superb becaus it's in a central location close to downtown sights and also more representative of locals.,E028RC00N001_002,It's also more representative of locals.
999,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_a,0,E029RA00N000,This is a great place for a short stay and it will likely make you want to come back again.,E029RA00N000_000,This is a great place for a short stay.
1000,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_a,0,E029RA00N000,This is a great place for a short stay and it will likely make you want to come back again.,E029RA00N000_001,It will likely make you want to come back again.
1001,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_a,0,E029RA00N001,The hotel isn't really central.,E029RA00N001_000,The hotel isn't centrally located.
1002,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_a,0,E029RA00N002,The area is quite safe so really the location is pretty good.,E029RA00N002_000,The area is quite safe.
1003,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_a,0,E029RA00N002,The area is quite safe so really the location is pretty good.,E029RA00N002_001,The location is pretty good.
1004,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_a,0,E029RA00N003,The rooms in the hotel are modern.,E029RA00N003_000,The rooms are in the hotel.
1005,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_a,0,E029RA00N003,The rooms in the hotel are modern.,E029RA00N003_001,The rooms are modern.
1006,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_a,0,E029RA00N004,Some of the hotel's staff seemed disinterested in helping with an incident at the hotel.,E029RA00N004_000,Some of the hotel's staff seemed disinterested.
1007,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_a,0,E029RA00N004,Some of the hotel's staff seemed disinterested in helping with an incident at the hotel.,E029RA00N004_001,There was an incident at the hotel.
1008,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_a,0,E029RA00N004,Some of the hotel's staff seemed disinterested in helping with an incident at the hotel.,E029RA00N004_002,The staff did not help with the incident.
1009,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_a,0,E029RA00N005,It is worth mentioning that you can get a complimentary coffee from the barista.,E029RA00N005_000,You can get a complimentary coffee from the barista.
1010,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_a,0,E029RA00N005,It is worth mentioning that you can get a complimentary coffee from the barista.,E029RA00N005_001,It is worth mentioning.
1011,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_a,0,E029RA00N006,"There is a coffee machine supplied here, which is fine.",E029RA00N006_000,There is a coffee machine supplied here.
1012,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_a,0,E029RA00N006,"There is a coffee machine supplied here, which is fine.",E029RA00N006_001,The coffee machine is fine.
1013,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_a,0,E029RA00N007,The parking at the hotel costs 12 a night.,E029RA00N007_000,The parking is available at the hotel.
1014,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_a,0,E029RA00N007,The parking at the hotel costs 12 a night.,E029RA00N007_001,The cost of parking is 12 a night.
1015,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_b,0,E029RB00N000,The hotel made guests feel safe and comfortable.,E029RB00N000_000,The hotel made guests feel safe.
1016,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_b,0,E029RB00N000,The hotel made guests feel safe and comfortable.,E029RB00N000_001,The hotel made guests feel comfortable.
1017,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_b,0,E029RB00N001,"Everything is accessible from this hotel, which is really useful for exploring the city.",E029RB00N001_000,Everything is accessible from this hotel.
1018,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_b,0,E029RB00N001,"Everything is accessible from this hotel, which is really useful for exploring the city.",E029RB00N001_001,This is really useful for exploring the city.
1019,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_b,0,E029RB00N002,There are lots of attractions you can reach by foot.,E029RB00N002_000,There are lots of attractions.
1020,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_b,0,E029RB00N002,There are lots of attractions you can reach by foot.,E029RB00N002_001,You can reach them by foot.
1021,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_b,0,E029RB00N003,The hotel has adequate rooms with air conditioning and the internet was available.,E029RB00N003_000,The hotel has adequate rooms with air conditioning.
1022,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_b,0,E029RB00N003,The hotel has adequate rooms with air conditioning and the internet was available.,E029RB00N003_001,The internet was available.
1023,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_b,0,E029RB00N004,The staff of this hotel allowed a call to the USA using the hotel phones.,E029RB00N004_000,The staff of this hotel allowed a call to the USA.
1024,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_b,0,E029RB00N004,The staff of this hotel allowed a call to the USA using the hotel phones.,E029RB00N004_001,The call was made using the hotel phones.
1025,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_b,0,E029RB00N005,"The complimentary breakfast buffet provided by the hotel was generally good, but the restaurant left a bit to be desired.",E029RB00N005_000,The complimentary breakfast buffet provided by the hotel was generally good.
1026,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_b,0,E029RB00N005,"The complimentary breakfast buffet provided by the hotel was generally good, but the restaurant left a bit to be desired.",E029RB00N005_001,The restaurant left a bit to be desired.
1027,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_b,0,E029RB00N006,The temperature at this hotel did not help when trying to sleep and unfortunately the charge for a brief call is really expensive.,E029RB00N006_000,The temperature at this hotel did not help when trying to sleep.
1028,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_b,0,E029RB00N006,The temperature at this hotel did not help when trying to sleep and unfortunately the charge for a brief call is really expensive.,E029RB00N006_001,"Unfortunately, the charge for a brief call is really expensive."
1029,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_comm,0,E029RC00N000,Some of the staff at the hotel were helpful.,E029RC00N000_000,Some of the staff at the hotel were helpful.
1030,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_comm,0,E029RC00N001,If you want to go a little further afield there is a train station close-by.,E029RC00N001_000,If you want to go a little further afield.
1031,29,dev,313193,Holiday Inn Express Rome - San Giovanni,203093,BEST WESTERN Hotel Universo,refs_comm,0,E029RC00N001,If you want to go a little further afield there is a train station close-by.,E029RC00N001_001,There is a train station close-by.
